Date,total_rates_cumpnl,total_fx_cumpnl,total_index_cumpnl,total_adv_cumpnl,total_a1_cumpnl,total_a2_cumpnl,total_a3_cumpnl,adv_rates_cumpnl,a1_rates_cumpnl,a2_rates_cumpnl,a3_rates_cumpnl,adv_fx_cumpnl,a1_fx_cumpnl,a2_fx_cumpnl,a3_fx_cumpnl,TU1 Comdty_CumPnL,TY1 Comdty_CumPnL,DU1 Comdty_CumPnL,RX1 Comdty_CumPnL,G 1 Comdty_CumPnL,XM1 Comdty_CumPnL,YM1 Comdty_CumPnL,JB1 Comdty_CumPnL,KAA1 Comdty_CumPnL,KE1 Comdty_CumPnL,IK1 Comdty_CumPnL,OAT1 Comdty_CumPnL,AD1 Curncy_CumPnL,BP1 Curncy_CumPnL,EC1 Curncy_CumPnL,JY1 Curncy_CumPnL,KRW Curncy_CumPnL,TU1 Comdty_Pos,TU1 Comdty_Price,TY1 Comdty_Pos,TY1 Comdty_Price,DU1 Comdty_Pos,DU1 Comdty_Price,RX1 Comdty_Pos,RX1 Comdty_Price,G 1 Comdty_Pos,G 1 Comdty_Price,XM1 Comdty_Pos,XM1 Comdty_Price,YM1 Comdty_Pos,YM1 Comdty_Price,JB1 Comdty_Pos,JB1 Comdty_Price,KAA1 Comdty_Pos,KAA1 Comdty_Price,KE1 Comdty_Pos,KE1 Comdty_Price,IK1 Comdty_Pos,IK1 Comdty_Price,OAT1 Comdty_Pos,OAT1 Comdty_Price,AD1 Curncy_Pos,AD1 Curncy_Price,BP1 Curncy_Pos,BP1 Curncy_Price,EC1 Curncy_Pos,EC1 Curncy_Price,JY1 Curncy_Pos,JY1 Curncy_Price,KRW Curncy_Pos,KRW Curncy_Price,dd_scale,pnl_ma_off_count
2023-04-05,3.48,52.65,0,3.8305,24.583,-2.1087,0.0,2.9207,-5.7865,0.0,0.0,0.9098,29.939,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,9.53,0.0,0.0,0.0,-4.76,5.02,2.48,7.52,2.23,35.41,0.0,103.8203,0.0,116.5781,0.0,106.07,0.0,137.28,0.0,104.26,0.0,96.725,0.0,97.14,2.5198,147.51,0.0,114.1,0.0,105.01,0.0,116.18,0.0,131.51,0.0,67.415,0.0,124.83,1.2104,1.0953,0.0,77.115,0.0,1310.75,1.0,0
2023-04-06,3.73,53.45,0,3.9322,25.0038,-2.1087,0.0,3.0224,-5.7865,0.0,0.0,0.9098,30.3598,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,9.79,0.0,0.0,0.0,-4.76,5.02,2.48,7.77,2.23,35.96,0.0,103.6953,0.0,116.5469,0.0,105.995,0.0,137.3,0.0,104.32,0.0,96.82,0.0,97.22,2.5536,147.66,0.0,114.48,0.0,105.14,0.0,116.3,0.0,131.52,0.0,66.98,0.0,124.73,1.2309,1.0975,0.0,76.7,0.8598,1319.15,1.0,0
2023-04-07,3.73,53.11,0,3.9322,24.8434,-2.1087,0.0,3.0224,-5.7865,0.0,0.0,0.9098,30.1994,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,9.79,0.0,0.0,0.0,-4.76,5.02,2.48,7.58,2.23,35.81,0.0,103.3906,0.0,115.7969,0.0,105.995,0.0,137.3,0.0,104.32,0.0,96.82,0.0,97.22,0.0,147.66,0.0,114.4,0.0,105.09,0.0,116.3,0.0,131.52,0.0,66.845,0.0,124.42,1.2315,1.0958,0.0,76.505,0.8615,1316.9,1.0,0
2023-04-10,3.73,52.67,0,3.9322,24.6923,-2.1087,0.0,3.0224,-5.7865,0.0,0.0,0.9098,30.0483,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,9.79,0.0,0.0,0.0,-4.76,5.02,2.48,6.96,2.23,35.99,0.0,103.3281,0.0,115.5156,0.0,105.995,0.0,137.3,0.0,104.32,0.0,96.82,0.0,97.22,0.0,147.57,0.0,115.1,0.0,105.27,0.0,116.3,0.0,131.52,0.0,66.585,0.0,124.0,1.2208,1.0902,0.0,75.6,0.8658,1319.65,1.0,0
2023-04-11,3.73,53.36,0,3.9322,25.0011,-2.1087,0.0,3.0224,-5.7865,0.0,0.0,0.9098,30.357,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,9.79,0.0,0.0,0.0,-4.76,5.02,2.48,7.49,2.23,36.15,0.0,103.2383,0.0,115.375,0.0,105.69,0.0,135.87,0.0,103.22,0.0,96.78,0.0,97.16,0.0,147.81,0.0,114.95,0.0,105.15,0.0,115.04,0.0,130.1,0.0,66.7,0.0,124.4,1.219,1.095,0.0,75.515,0.866,1322.05,1.0,0
2023-04-12,3.73,54.55,0,3.9322,25.5345,-2.1087,0.0,3.0224,-5.7865,0.0,0.0,0.9098,30.8904,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,9.79,0.0,0.0,0.0,-4.76,5.02,2.48,8.44,2.23,36.39,0.0,103.3984,0.0,115.7031,0.0,105.545,0.0,135.15,0.0,103.0,0.0,96.76,0.0,97.13,0.0,147.68,0.0,114.63,0.0,105.05,0.0,114.55,0.0,129.5,0.0,67.165,0.0,125.07,1.1967,1.1037,0.0,75.84,0.8664,1325.65,1.0,0
2023-04-13,3.73,55.1,0,3.9322,25.7655,-2.1087,0.0,3.0224,-5.7865,0.0,0.0,0.9098,31.1215,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,9.79,0.0,0.0,0.0,-4.76,5.02,2.48,8.99,2.23,36.39,0.0,103.3867,0.0,115.4531,0.0,105.565,0.0,135.12,0.0,103.08,0.0,96.73,0.0,97.09,0.0,147.68,0.0,114.53,0.0,105.14,0.0,114.54,0.0,129.46,0.0,68.06,0.0,125.44,1.1927,1.1088,0.0,76.04,0.0,1310.55,1.0,0
2023-04-14,3.73,54.56,0,3.9322,25.5378,-2.1087,0.0,3.0224,-5.7865,0.0,0.0,0.9098,30.8938,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,9.79,0.0,0.0,0.0,-4.76,5.02,2.48,8.45,2.23,36.39,0.0,103.1328,0.0,114.8594,0.0,105.415,0.0,134.39,0.0,102.21,0.0,96.68,0.0,97.08,0.0,147.68,0.0,114.48,0.0,105.14,0.0,113.92,0.0,128.81,0.0,67.225,0.0,124.33,1.1854,1.1038,0.0,75.45,0.0,1299.05,1.0,0
2023-04-17,3.73,53.8,0,3.9322,25.2116,-2.1087,0.0,3.0224,-5.7865,0.0,0.0,0.9098,30.5676,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,9.79,0.0,0.0,0.0,-4.76,5.02,2.48,7.69,2.23,36.39,0.0,102.9727,0.0,114.3594,0.0,105.365,0.0,133.68,0.0,101.7,0.0,96.63,0.0,97.04,0.0,147.35,0.0,113.83,0.0,104.87,0.0,113.49,0.0,128.26,0.0,67.18,0.0,123.91,1.1697,1.0966,0.0,75.095,0.0,1311.3,1.0,0
2023-04-18,3.73,54.73,0,3.9322,25.6948,-2.1087,0.0,3.0224,-5.7865,0.0,0.0,0.9098,31.0508,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,9.79,0.0,0.0,0.0,-4.76,5.02,2.48,8.16,2.23,36.85,0.0,102.9492,0.0,114.4844,0.0,105.375,0.0,133.96,0.0,101.22,0.0,96.525,0.0,96.94,0.0,147.44,0.0,113.88,0.0,104.88,0.0,113.97,0.0,128.59,0.0,67.44,0.0,124.46,1.1661,1.101,0.0,75.275,0.8261,1318.65,1.0,0
2023-04-19,3.73,54.96,0,3.9322,25.8732,-2.1087,0.0,3.0224,-5.7865,0.0,0.0,0.9098,31.2292,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,9.79,0.0,0.0,0.0,-4.76,5.02,2.48,7.95,2.23,37.29,0.0,102.8086,0.0,114.1875,0.0,105.22,0.0,133.43,0.0,99.96,0.0,96.485,0.0,96.85,0.0,147.41,0.0,113.65,0.0,104.7,0.0,113.34,0.0,128.05,0.0,67.315,0.0,124.54,1.1671,1.099,0.0,74.895,0.8262,1325.75,1.0,0
2023-04-20,3.88,55.08,0,3.9797,25.921,-2.1087,0.0,3.0699,-5.7865,0.0,0.0,0.9098,31.2769,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,9.93,0.0,0.0,0.0,-4.76,5.02,2.48,8.06,2.23,37.29,0.0,102.9922,0.0,114.6562,0.0,105.34,0.0,134.01,0.0,100.67,0.0,96.5,0.0,96.86,3.0,147.48,0.0,113.39,0.0,104.76,0.0,113.68,0.0,128.56,0.0,67.58,0.0,124.55,1.1693,1.1,0.0,75.085,0.0,1322.9,1.0,0
2023-04-21,3.88,55.5,0,3.9797,26.158,-2.1087,0.0,3.0699,-5.7865,0.0,0.0,0.9098,31.514,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,9.93,0.0,0.0,0.0,-4.76,5.02,2.48,8.18,2.23,37.6,0.0,102.9609,0.0,114.4688,0.0,105.29,0.0,133.59,0.0,100.82,0.0,96.535,0.0,96.9,0.0,147.71,0.0,114.18,0.0,105.02,0.0,113.27,0.0,128.14,0.0,67.0,0.0,124.45,1.1705,1.1012,0.0,75.14,0.8246,1327.85,1.0,0
2023-04-24,4.0,56.24,0,4.0203,26.4759,-2.1087,0.0,3.1105,-5.7865,0.0,0.0,0.9098,31.8319,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,10.05,0.0,0.0,0.0,-4.76,5.02,2.48,8.92,2.23,37.6,0.0,103.0469,0.0,114.875,0.0,105.255,0.0,133.69,0.0,100.92,0.0,96.55,0.0,96.9,3.0,147.77,0.0,114.3,0.0,105.07,0.0,113.31,0.0,128.19,0.0,67.07,0.0,124.98,1.1599,1.1082,0.0,75.11,0.0,1335.05,1.0,0
2023-04-25,3.94,55.3,0,4.0,26.036,-2.1087,0.0,3.0902,-5.7865,0.0,0.0,0.9098,31.392,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,9.99,0.0,0.0,0.0,-4.76,5.02,2.48,8.14,2.23,37.44,0.0,103.4258,0.0,115.7969,0.0,105.51,0.0,135.02,0.0,101.75,0.0,96.555,0.0,96.91,3.0,147.74,0.0,114.09,0.0,104.93,0.0,114.18,0.0,129.41,0.0,66.325,0.0,124.21,1.144,1.1006,0.0,75.485,0.8243,1332.4,1.0,0
2023-04-26,4.55,56.25,0,4.203,26.4901,-2.1087,0.0,3.2933,-5.7865,0.0,0.0,0.9098,31.846,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,10.6,0.0,0.0,0.0,-4.76,5.02,2.48,8.84,2.23,37.69,0.0,103.3594,0.0,115.5469,0.0,105.61,0.0,134.99,0.0,101.6,0.0,96.695,0.0,97.08,3.0,148.04,0.0,114.25,0.0,105.0,0.0,114.18,0.0,129.36,0.0,66.07,0.0,124.7,1.167,1.1072,0.0,75.48,0.8243,1336.45,1.0,0
2023-04-27,4.55,56.19,0,4.203,26.4785,-2.1087,0.0,3.2933,-5.7865,0.0,0.0,0.9098,31.8344,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,10.6,0.0,0.0,0.0,-4.76,5.02,2.48,8.68,2.23,37.78,0.0,103.0312,0.0,114.7344,0.0,105.46,0.0,134.12,0.0,100.77,0.0,96.63,0.0,97.01,0.0,148.06,0.0,113.9,0.0,104.93,0.0,113.46,0.0,128.54,0.0,66.445,0.0,125.08,1.1818,1.1058,0.0,75.2,0.838,1337.95,1.0,0
2023-04-28,4.55,56.22,0,4.203,26.499,-2.1087,0.0,3.2933,-5.7865,0.0,0.0,0.9098,31.855,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,10.6,0.0,0.0,0.0,-4.76,5.02,2.48,8.68,2.23,37.82,0.0,103.082,0.0,115.2031,0.0,105.675,0.0,135.56,0.0,101.46,0.0,96.66,0.0,97.02,0.0,148.6,0.0,113.73,0.0,104.88,0.0,114.85,0.0,129.99,0.0,66.285,0.0,125.79,0.0,1.1049,0.0,73.945,0.8422,1338.5,1.0,0
2023-05-01,4.55,56.22,0,4.203,26.499,-2.1087,0.0,3.2933,-5.7865,0.0,0.0,0.9098,31.855,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,10.6,0.0,0.0,0.0,-4.76,5.02,2.48,8.68,2.23,37.82,0.0,102.9414,0.0,114.5,0.0,105.675,0.0,135.56,0.0,101.46,0.0,96.645,0.0,97.01,0.0,148.52,0.0,113.73,0.0,104.88,0.0,114.85,0.0,129.99,0.0,66.435,0.0,125.0,0.0,1.1001,0.0,73.215,0.887,1338.5,1.0,0
2023-05-02,4.41,56.44,0,4.1559,26.7493,-2.1087,0.0,3.2461,-5.7865,0.0,0.0,0.9098,32.1053,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,10.46,0.0,0.0,0.0,-4.76,5.02,2.48,8.68,2.23,38.04,0.0,103.2422,0.0,115.5625,0.0,105.805,0.0,136.24,0.0,101.98,0.0,96.555,0.0,96.83,3.0,148.45,0.0,113.7,0.0,104.79,0.0,115.1,0.0,130.43,0.0,66.745,0.0,124.81,0.0,1.1031,0.0,73.635,0.8868,1341.85,1.0,0
2023-05-03,4.41,56.44,0,4.1559,26.7493,-2.1087,0.0,3.2461,-5.7865,0.0,0.0,0.9098,32.1053,-2.1087,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,10.46,0.0,0.0,0.0,-4.76,5.02,2.48,8.68,2.23,38.04,0.0,103.3203,0.0,115.9062,0.0,105.75,0.0,136.3,0.0,101.74,0.0,96.59,0.0,96.89,3.0,148.45,0.0,114.2,0.0,104.95,0.0,115.35,0.0,130.54,0.0,66.975,0.0,125.78,0.0,1.1091,0.0,74.31,0.0,1338.1,1.0,0
2023-05-04,4.41,56.95,0,4.1559,26.7493,-1.6894,0.0,3.2461,-5.7865,0.0,0.0,0.9098,32.1053,-1.6894,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,10.46,0.0,0.0,0.0,-4.76,5.02,2.48,9.19,2.23,38.04,0.0,103.7305,0.0,116.5625,0.0,106.01,0.0,136.96,0.0,101.84,0.0,96.695,0.0,97.04,3.0,148.45,0.0,114.65,0.0,105.17,0.0,115.57,0.0,131.04,0.0,67.065,0.0,125.92,-1.2134,1.1044,0.0,75.045,0.0,1322.6,1.0,0
2023-05-05,4.41,56.84,0,4.1559,26.7493,-1.78,0.0,3.2461,-5.7865,0.0,0.0,0.9098,32.1053,-1.78,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,10.46,0.0,0.0,0.0,-4.76,5.02,2.48,9.08,2.23,38.04,0.0,103.3516,0.0,115.7188,0.0,105.855,0.0,135.91,0.0,100.93,0.0,96.68,0.0,97.06,3.0,148.45,0.0,114.65,0.0,105.17,0.0,114.87,0.0,130.13,0.0,67.66,0.0,126.54,-1.2303,1.1054,0.0,74.67,0.0,1322.6,1.0,0
2023-05-08,4.41,57.18,0,4.1559,26.8589,-1.5855,0.0,3.2461,-5.7865,0.0,0.0,0.9098,32.2149,-1.5855,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,10.46,0.0,0.0,0.0,-4.76,5.02,2.48,9.32,2.23,38.14,0.0,103.168,0.0,115.1719,0.0,105.78,0.0,135.54,0.0,100.93,0.0,96.6,0.0,96.95,0.0,148.66,0.0,114.27,0.0,105.0,0.0,114.47,0.0,129.75,0.0,67.975,0.0,126.31,-1.2328,1.1032,0.0,74.46,-0.876,1321.15,1.0,0
2023-05-09,4.41,57.63,0,4.1559,26.8589,-1.2184,0.0,3.2461,-5.7865,0.0,0.0,0.9098,32.2149,-1.2184,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,10.46,0.0,0.0,0.0,-4.76,5.02,2.48,9.77,2.23,38.14,0.0,103.1484,0.0,115.1875,0.0,105.785,0.0,135.4,0.0,100.33,0.0,96.55,0.0,96.92,0.0,148.46,0.0,114.2,0.0,105.0,0.0,114.2,0.0,129.57,0.0,67.745,0.0,126.35,-1.2271,1.0992,0.0,74.44,0.0,1323.95,1.0,0
2023-05-10,4.65,57.45,0,4.2367,26.7872,-1.3048,0.0,3.327,-5.7865,0.0,0.0,0.9098,32.1431,-1.3048,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,10.7,0.0,0.0,0.0,-4.76,5.02,2.48,9.66,2.23,38.07,0.0,103.375,0.0,115.9062,0.0,105.865,0.0,135.96,0.0,100.72,0.0,96.545,0.0,96.89,3.0,148.58,0.0,114.1,0.0,104.98,0.0,114.82,0.0,130.23,0.0,67.81,0.0,126.34,-1.2409,1.1002,0.0,74.94,-0.8962,1324.9,1.0,0
2023-05-11,5.21,58.12,0,4.4252,26.7872,-0.7594,0.0,3.5154,-5.7865,0.0,0.0,0.9098,32.1431,-0.7594,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,11.27,0.0,0.0,0.0,-4.76,5.02,2.48,10.33,2.23,38.07,0.0,103.3516,0.0,116.0469,0.0,105.92,0.0,136.73,0.0,101.51,0.0,96.61,0.0,96.95,3.0,148.86,0.0,114.49,0.0,105.15,0.0,115.51,0.0,130.98,0.0,67.085,0.0,125.22,-1.227,1.0942,0.0,74.755,0.0,1326.25,1.0,0
2023-05-12,5.42,58.85,0,4.4924,26.7872,-0.1562,0.0,3.5826,-5.7865,0.0,0.0,0.9098,32.1431,-0.1562,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,11.47,0.0,0.0,0.0,-4.76,5.02,2.48,11.06,2.23,38.07,0.0,103.1602,0.0,115.4375,0.0,105.855,0.0,136.2,0.0,100.93,0.0,96.675,0.0,97.0,3.0,148.96,0.0,114.68,0.0,105.15,0.0,115.08,0.0,130.48,0.0,66.49,0.0,124.57,-1.2114,1.0876,0.0,74.095,0.0,1334.45,1.0,0
2023-05-15,5.42,58.85,0,4.4924,26.7872,-0.1562,0.0,3.5826,-5.7865,0.0,0.0,0.9098,32.1431,-0.1562,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,11.47,0.0,0.0,0.0,-4.76,5.02,2.48,11.06,2.23,38.07,0.0,103.1602,0.0,115.2344,0.0,105.815,0.0,135.78,0.0,100.45,0.0,96.57,0.0,96.9,0.0,148.7,0.0,114.1,0.0,104.96,0.0,115.0,0.0,130.1,0.0,67.09,0.0,125.39,0.0,1.0896,0.0,73.87,0.0,1336.8,1.0,0
2023-05-16,5.42,58.85,0,4.4924,26.7872,-0.1562,0.0,3.5826,-5.7865,0.0,0.0,0.9098,32.1431,-0.1562,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,11.47,0.0,0.0,0.0,-4.76,5.02,2.48,11.06,2.23,38.07,0.0,103.0195,0.0,114.9219,0.0,105.73,0.0,135.3,0.0,100.43,0.0,96.59,0.0,96.91,0.0,148.85,0.0,114.43,0.0,105.08,0.0,114.66,0.0,129.63,0.0,66.67,0.0,124.95,0.0,1.0889,0.0,73.73,0.0,1338.85,1.0,0
2023-05-17,5.42,58.77,0,4.4924,26.6938,-0.1562,0.0,3.5826,-5.7865,0.0,0.0,0.9098,32.0498,-0.1562,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,11.47,0.0,0.0,0.0,-4.76,5.02,2.48,11.06,2.23,37.99,0.0,102.8516,0.0,114.5781,0.0,105.645,0.0,135.47,0.0,100.36,0.0,96.57,0.0,96.88,0.0,149.12,0.0,114.22,0.0,104.99,0.0,115.03,0.0,129.86,0.0,66.68,0.0,124.92,0.0,1.0858,0.0,73.03,0.92,1337.6,1.0,0
2023-05-18,5.42,57.71,0,4.4924,26.4284,-0.8285,0.0,3.5826,-5.7865,0.0,0.0,0.9098,31.7844,-0.8285,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,11.47,0.0,0.0,0.0,-4.76,5.02,2.48,10.25,2.23,37.74,0.0,102.6406,0.0,113.9219,0.0,105.505,0.0,134.03,0.0,98.98,0.0,96.51,0.0,96.8,0.0,148.86,0.0,113.81,0.0,104.86,0.0,113.86,0.0,128.41,0.0,66.21,0.0,124.11,1.2063,1.0785,0.0,72.44,0.9256,1334.05,1.0,0
2023-05-19,5.42,57.66,0,4.4924,25.87,-0.4484,0.0,3.5826,-5.7865,0.0,0.0,0.9098,31.2259,-0.4484,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,11.47,0.0,0.0,0.0,-4.76,5.02,2.48,10.71,2.23,37.22,0.0,102.5938,0.0,113.5625,0.0,105.515,0.0,134.24,0.0,98.36,0.0,96.405,0.0,96.69,0.0,148.65,0.0,113.34,0.0,104.76,0.0,114.26,0.0,128.67,0.0,66.585,0.0,124.57,1.2098,1.0826,0.0,72.735,0.9247,1326.6,1.0,0
2023-05-22,5.42,57.17,0,4.4924,25.2405,-0.356,0.0,3.5826,-5.7865,0.0,0.0,0.9098,30.5965,-0.356,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,11.47,0.0,0.0,0.0,-4.76,5.02,2.48,10.82,2.23,36.63,0.0,102.5352,0.0,113.4688,0.0,105.45,0.0,133.98,0.0,98.08,0.0,96.41,0.0,96.7,0.0,148.82,0.0,113.6,0.0,104.84,0.0,113.87,0.0,128.44,0.0,66.585,0.0,124.5,1.2195,1.0836,0.0,72.47,0.9519,1318.25,1.0,0
2023-05-23,5.42,56.27,0,4.4924,24.8043,-0.7575,0.0,3.5826,-5.7865,0.0,0.0,0.9098,30.1603,-0.7575,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,11.47,0.0,0.0,0.0,-4.76,5.02,2.48,10.34,2.23,36.21,0.0,102.4961,0.0,113.6094,0.0,105.435,0.0,133.87,0.0,96.93,0.0,96.345,0.0,96.63,0.0,148.68,0.0,112.72,0.0,104.61,0.0,113.72,0.0,128.31,0.0,66.175,0.0,124.25,1.2152,1.0792,0.0,72.495,0.9485,1312.5,1.0,0
2023-05-24,5.42,56.33,0,4.4924,25.1853,-1.003,0.0,3.5826,-5.7865,0.0,0.0,0.9098,30.5413,-1.003,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,11.47,0.0,0.0,0.0,-4.76,5.02,2.48,10.04,2.23,36.57,0.0,102.3828,0.0,113.4219,0.0,105.425,0.0,134.07,0.0,96.61,0.0,96.35,0.0,96.67,0.0,148.61,0.0,112.5,0.0,104.58,0.0,113.77,0.0,128.44,0.0,65.415,0.0,123.67,1.2298,1.0766,0.0,72.145,0.9458,1317.5,1.0,0
2023-05-25,5.42,56.59,0,4.4924,25.8456,-1.2909,0.0,3.5826,-5.7865,0.0,0.0,0.9098,31.2016,-1.2909,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,11.47,0.0,0.0,0.0,-4.76,5.02,2.48,9.68,2.23,37.2,0.0,102.1055,0.0,112.625,0.0,105.315,0.0,133.62,0.0,94.67,0.0,96.295,0.0,96.59,0.0,148.47,0.0,111.7,0.0,104.32,0.0,113.55,0.0,128.06,0.0,65.09,0.0,123.23,1.2439,1.0735,0.0,71.675,0.9443,1326.2,1.0,0
2023-05-26,5.42,56.57,0,4.4924,25.725,-1.2118,0.0,3.5826,-5.7865,0.0,0.0,0.9098,31.081,-1.2118,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,11.47,0.0,0.0,0.0,-4.76,5.02,2.48,9.78,2.23,37.08,0.0,101.9336,0.0,112.4062,0.0,105.17,0.0,132.94,0.0,94.71,0.0,96.265,0.0,96.56,0.0,148.56,0.0,111.28,0.0,104.13,0.0,112.93,0.0,127.44,0.0,65.25,0.0,123.57,1.2503,1.0744,0.0,71.335,0.9661,1324.6,1.0,0
2023-05-29,5.42,56.57,0,4.4924,25.725,-1.2118,0.0,3.5826,-5.7865,0.0,0.0,0.9098,31.081,-1.2118,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,11.47,0.0,0.0,0.0,-4.76,5.02,2.48,9.78,2.23,37.08,0.0,101.9336,0.0,112.4062,0.0,105.3,0.0,134.22,0.0,94.71,0.0,96.295,0.0,96.57,0.0,148.44,0.0,111.28,0.0,104.13,0.0,114.17,0.0,128.75,0.0,65.25,0.0,123.57,1.2556,1.0744,0.0,71.335,0.9689,1324.6,1.0,0
2023-05-30,5.62,56.43,0,4.5597,25.725,-1.3188,0.0,3.6499,-5.7865,0.0,0.0,0.9098,31.081,-1.3188,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,11.67,0.0,0.0,0.0,-4.76,5.02,2.48,9.63,2.23,37.08,0.0,102.1016,0.0,113.1719,0.0,105.475,0.0,135.19,0.0,95.95,0.0,96.315,0.0,96.57,3.0,148.54,0.0,111.2,0.0,104.05,0.0,115.24,0.0,129.76,0.0,65.16,0.0,123.98,1.3194,1.0732,0.0,71.705,0.0,1325.0,1.0,0
2023-05-31,5.74,55.86,0,4.6001,25.725,-1.7521,0.0,3.6903,-5.7865,0.0,0.0,0.9098,31.081,-1.7521,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,11.79,0.0,0.0,0.0,-4.76,5.02,2.48,9.07,2.23,37.08,0.0,102.2734,0.0,113.625,0.0,105.62,0.0,136.05,0.0,96.82,0.0,96.39,0.0,96.63,3.0,148.6,0.0,112.37,0.0,104.4,0.0,115.96,0.0,130.54,0.0,64.975,0.0,124.28,1.3095,1.0686,0.0,72.0,0.0,1326.35,1.0,0
2023-06-01,5.74,55.45,0,4.6001,25.6641,-1.7521,0.0,3.6903,-5.7865,0.0,0.0,0.9098,31.02,-1.7521,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,11.79,0.0,0.0,0.0,-4.76,5.02,2.48,8.03,2.48,37.45,0.0,102.3945,0.0,113.9219,0.0,105.61,0.0,136.2,0.0,97.35,0.0,96.38,0.0,96.62,0.0,148.74,0.0,112.12,0.0,104.3,0.0,116.66,0.0,130.69,0.0,65.77,0.0,125.31,-1.2839,1.0772,0.9572,72.19,-1.023,1321.6,1.0,0
2023-06-02,5.74,57.28,0,4.6001,26.2317,-1.7521,0.0,3.6903,-5.7865,0.0,0.0,0.9098,31.5877,-1.7521,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,11.79,0.0,0.0,0.0,-4.76,5.02,2.48,8.64,2.48,38.66,0.0,102.1172,0.0,113.0469,0.0,105.435,0.0,135.64,0.0,97.14,0.0,96.35,0.0,96.57,0.0,148.82,0.0,112.63,0.0,104.45,0.0,116.91,0.0,130.27,0.0,66.155,0.0,124.56,-1.2895,1.072,0.0,71.62,-0.9914,1305.35,1.0,0
2023-06-05,5.74,57.26,0,4.6001,26.2255,-1.7521,0.0,3.6903,-5.7865,0.0,0.0,0.9098,31.5815,-1.7521,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,11.79,0.0,0.0,0.0,-4.76,5.02,2.48,8.62,2.48,38.66,0.0,102.168,0.0,113.1094,0.0,105.285,0.0,134.84,0.0,96.49,0.0,96.21,0.0,96.43,0.0,148.58,0.0,112.1,0.0,104.27,0.0,116.12,0.0,129.48,0.0,66.2,0.0,124.39,-1.3127,1.0722,0.0,71.765,0.0,1308.25,1.0,0
